"","iso3166_country","GID_0_gadm","NAME_0_gadm","GID_1_gadm","GID_1_edits","NAME_1_gadm","VARNAME_1_gadm","NL_NAME_1_gadm","TYPE_1_gadm","ENGTYPE_1_gadm","CC_1_gadm","HASC_1_gadm","region_polygoncluster","polygoncluster_name","project_ifnodata","project_ifconstructed","regionname_ISOenglish","regionname_alt","regionname_nativescript","regioncode","system","regioncode_changed","regioncode_old","Notes","mergekey","regioncode_disagg"
"616","ET","ETH","Ethiopia","ETH.4_1","ETH.4_1","Benshangul-Gumaz","Beneshangul Gumu","Benshangul-Gumaz","Kilil","State","6","ET.BE","","",NA,NA,"Bīnshangul Gumuz","Benshangul-Gumaz","ቤንሻንጉል ጉሙዝ","ET-BE","iso3166-2","","","","ET-BE","ET-BE"
"617","ET","ETH","Ethiopia","ETH.5_1","ETH.5_1","Dire Dawa"," ","Dire Dawa","Astedader","City","15","ET.DD","","",NA,NA,"Dirē Dawa","Dire Dawa","ድሬ ዳዋ","ET-DD","iso3166-2","","","","ET-DD","ET-DD"
"618","ET","ETH","Ethiopia","ETH.6_1","ETH.6_1","Gambela Peoples","Gambela","Gambela Peoples","Kilil","State","12","ET.GA","","",NA,NA,"Gambēla Hizboch","Gambela Peoples","ጋምቤላ","ET-GA","iso3166-2","","","","ET-GA","ET-GA"
"619","ET","ETH","Ethiopia","ETH.7_1","ETH.7_1","Harari People","Hareri","Harari People","Kilil","State","13","ET.HA","","",NA,NA,"Hārerī Hizb","Harari People","ሐረሪ","ET-HA","iso3166-2","","","","ET-HA","ET-HA"
"620","ET","ETH","Ethiopia","ETH.8_1","ETH.8_1","Oromia","Oromiya","Oromia","Kilil","State","4","ET.OR","","",NA,NA,"Oromīya","Oromia","Oromiyaa","ET-OR","iso3166-2","","","","ET-OR","ET-OR"
"621","ET","ETH","Ethiopia","ETH.9_1","ETH.9_1","Somali","Sumale","Somali","Kilil","State","5","ET.SO","","",NA,NA,"Sumalē","Somali","Dawlada Deegaanka Soomaalida","ET-SO","iso3166-2","","","","ET-SO","ET-SO"
"622","ET","ETH","Ethiopia","ETH.11_1","ETH.11_1","Tigray","Tegr√©|Tigrai|Tigre","Tigray","Kilil","State","1","ET.TI","","",NA,NA,"Tigray","Tigrai","ክልል ትግራይ,","ET-TI","iso3166-2","","","","ET-TI","ET-TI"
"623","ET","ETH","Ethiopia","ETH.10_1","ETH.10_1","Southern Nations, Nationalities and Peoples","SNNPR","Southern Nations, Nationalities and Peoples","Kilil","State","7","ET.SN","","",NA,NA,"YeDebub Bihēroch Bihēreseboch na Hizboch","Southern Nations, Nationalities and Peoples","የደቡብ ብሔር ብሔረሰቦችና ህዝቦች ክልል","ET-SN","iso3166-2","","","","ET-SN","ET-SN"
"624","FI","FIN","Finland","","FI-01","","","","","","","","","",NA,NA,"Åland","Åland","Åland","FI-01","iso3166-2","","","","FI-01","FI-01"
"625","FI","FIN","Finland","FIN.4.4_1","FIN.4.4_1","South Karelia","Etel√§-Karjala|S√∂dra Karelen",NA,"Maakunta|landskap","Region",NA,NA,"","",NA,NA,"Etelä-Karjala","South Karelia","Etelä-Karjala","FI-02","iso3166-2","","","","FI-02","FI-02"
"626","FI","FIN","Finland","FIN.5.8_1","FIN.5.8_1","Southern Ostrobothnia","Etel√§-Pohjanmaa|Syd√∂sterbotten",NA,"Maakunta|landskap","Region",NA,NA,"","",NA,NA,"Etelä-Pohjanmaa","Southern Ostrobothnia","Etelä-Pohjanmaa","FI-03","iso3166-2","","","","FI-03","FI-03"
"627","FI","FIN","Finland","FIN.1.4_1","FIN.1.4_1","Southern Savonia","Etel√§-Savo|S√∂dra Savolax",NA,"Maakunta|landskap","Region",NA,NA,"","",NA,NA,"Etelä-Savo","Southern Savonia","Etelä-Savo","FI-04","iso3166-2","","","","FI-04","FI-04"
"628","FI","FIN","Finland","FIN.3.1_1","FIN.3.1_1","Kainuu","Kainuu|Kajanaland",NA,"Maakunta|landskap","Region",NA,NA,"","",NA,NA,"Kainuu","Kainuu","Kainuu","FI-05","iso3166-2","","","","FI-05","FI-05"
"629","FI","FIN","Finland","FIN.5.9_1","FIN.5.9_1","Tavastia Proper","Kanta-H√§me|Egentliga Tavastland",NA,"Maakunta|landskap","Region",NA,NA,"","",NA,NA,"Kanta-Häme","Tavastia Proper","Kanta-Häme","FI-06","iso3166-2","","","","FI-06","FI-06"
"630","FI","FIN","Finland","FIN.5.2_1","FIN.5.2_1","Central Ostrobothnia","Keski-Pohjanmaa|Mellersta √ñsterbotten",NA,"Maakunta|landskap","Region",NA,NA,"","",NA,NA,"Keski-Pohjanmaa","Central Ostrobothnia","Keski-Pohjanmaa","FI-07","iso3166-2","","","","FI-07","FI-07"
"631","FI","FIN","Finland","FIN.5.1_1","FIN.5.1_1","Central Finland","Keski-Suomi|Mellersta Finland",NA,"Maakunta|landskap","Region",NA,NA,"","",NA,NA,"Keski-Suomi","Central Finland","Keski-Suomi","FI-08","iso3166-2","","","","FI-08","FI-08"
"632","FI","FIN","Finland","FIN.4.2_1","FIN.4.2_1","Kymenlaakso","Kymenlaakso|Kymmenedalen",NA,"Maakunta|landskap","Region",NA,NA,"","",NA,NA,"Kymenlaakso","Kymenlaakso","Kymenlaakso","FI-09","iso3166-2","","","","FI-09","FI-09"
"633","FI","FIN","Finland","FIN.2.1_1","FIN.2.1_1","Lapland","Lappi|Lappland",NA,"Maakunta|landskap","Region",NA,NA,"","",NA,NA,"Lappi","Lapland","Lappi","FI-10","iso3166-2","","","","FI-10","FI-10"
"634","FI","FIN","Finland","","FI-16","","","","","","","","","",NA,NA,"Päijät-Häme","Päijänne Tavastia","Päijät-Häme","FI-16","iso3166-2","","","","FI-16","FI-16"
"635","FI","FIN","Finland","FIN.5.6_1","FIN.5.6_1","Pirkanmaa","Pirkanmaa|Birkaland",NA,"Maakunta|landskap","Region",NA,NA,"","",NA,NA,"Pirkanmaa","Pirkanmaa","Pirkanmaa","FI-11","iso3166-2","","","","FI-11","FI-11"
"636","FI","FIN","Finland","FIN.5.4_1","FIN.5.4_1","Ostrobothnia","√ñsterbotten|Pohjanmaa",NA,"Maakunta|landskap","Region",NA,NA,"","",NA,NA,"Pohjanmaa","Ostrobothnia","Pohjanmaa","FI-12","iso3166-2","","","","FI-12","FI-12"
"637","FI","FIN","Finland","FIN.1.1_1","FIN.1.1_1","North Karelia","Pohjois-Karjala|Norra Karelen",NA,"Maakunta|landskap","Region",NA,NA,"","",NA,NA,"Pohjois-Karjala","North Karelia","Pohjois-Karjala","FI-13","iso3166-2","","","","FI-13","FI-13"
"638","FI","FIN","Finland","FIN.3.2_1","FIN.3.2_1","Northern Ostrobothnia","Pohjois-Pohjanmaa|Norra √ñsterbotten",NA,"Maakunta|landskap","Region",NA,NA,"","",NA,NA,"Pohjois-Pohjanmaa","Northern Ostrobothnia","Pohjois-Pohjanmaa","FI-14","iso3166-2","","","","FI-14","FI-14"
"639","FI","FIN","Finland","FIN.1.2_1","FIN.1.2_1","North Savonia","Pohjois-Savo|Norra Savolax",NA,"Maakunta|landskap","Region",NA,NA,"","",NA,NA,"Pohjois-Savo","Northern Savonia","Pohjois-Savo","FI-15","iso3166-2","","","","FI-15","FI-15"
"640","FI","FIN","Finland","FIN.5.7_1","FIN.5.7_1","Satakunta","Satakunta|Satakunda",NA,"Maakunta|landskap","Region",NA,NA,"","",NA,NA,"Satakunta","Satakunta","Satakunta","FI-17","iso3166-2","","","","FI-17","FI-17"
"641","FI","FIN","Finland","","FI-18","","","","","","","","","",NA,NA,"Uusimaa","Uusimaa","Uusimaa","FI-18","iso3166-2","","","","FI-18","FI-18"
"642","FI","FIN","Finland","FIN.5.3_1","FIN.5.3_1","Finland Proper","Varsinais-Suomi|Egentliga Finland",NA,"Maakunta|landskap","Region",NA,NA,"","",NA,NA,"Varsinais-Suomi","Southwest Finland","Varsinais-Suomi","FI-19","iso3166-2","","","","FI-19","FI-19"
"643","FR","FRA","France","FRA.1_1","FRA.1_1","Auvergne-Rh√¥ne-Alpes",NA,"Auvergne-Rh√¥ne-Alpes","R√©gion","Region",NA,"FR.AR","","",NA,NA,"Auvergne-Rhône-Alpes","","Auvergne-Rhône-Alpes","FR-ARA","iso3166-2","","","","FR-ARA","FR-ARA"
"644","FR","FRA","France","FRA.2_1","FRA.2_1","Bourgogne-Franche-Comt√©",NA,"Bourgogne-Franche-Comt√©","R√©gion","Region",NA,"FR.BF","","",NA,NA,"Bourgogne-Franche-Comté","","Bourgogne-Franche-Comté","FR-BFC","iso3166-2","","","","FR-BFC","FR-BFC"
"645","FR","FRA","France","FRA.3_1","FRA.3_1","Bretagne",NA,"Bretagne","R√©gion","Region",NA,"FR.BT","","",NA,NA,"Bretagne","","Bretagne","FR-BRE","iso3166-2","","","","FR-BRE","FR-BRE"
"646","FR","FRA","France","FRA.4_1","FRA.4_1","Centre-Val de Loire",NA,"Centre-Val de Loire","R√©gion","Region",NA,"FR.CN","","",NA,NA,"Centre-Val de Loire","","Centre-Val de Loire","FR-CVL","iso3166-2","","","","FR-CVL","FR-CVL"
"647","FR","FRA","France","FRA.5_1","FRA.5_1","Corse","Corsica","Corse","R√©gion","Region",NA,"FR.CE","","",NA,NA,"Corse","","Corse","FR-COR","iso3166-2","","","","FR-COR","FR-COR"
"648","FR","FRA","France","FRA.6_1","FRA.6_1","Grand Est",NA,"Grand Est","R√©gion","Region",NA,"FR.AO","","",NA,NA,"Grand-Est","","Grand-Est","FR-GES","iso3166-2","","","","FR-GES","FR-GES"
"649","FR","FRA","France","FRA.7_1","FRA.7_1","Hauts-de-France",NA,"Hauts-de-France","R√©gion","Region",NA,"FR.NC","","",NA,NA,"Hauts-de-France","","Hauts-de-France","FR-HDF","iso3166-2","","","","FR-HDF","FR-HDF"
"650","FR","FRA","France","FRA.8_1","FRA.8_1","√éle-de-France",NA,"√éle-de-France","R√©gion","Region",NA,"FR.IF","","",NA,NA,"Île-de-France","","Île-de-France","FR-IDF","iso3166-2","","","","FR-IDF","FR-IDF"
"651","FR","FRA","France","FRA.9_1","FRA.9_1","Normandie",NA,"Normandie","R√©gion","Region",NA,"FR.ND","","",NA,NA,"Normandie","","Normandie","FR-NOR","iso3166-2","","","","FR-NOR","FR-NOR"
"652","FR","FRA","France","FRA.10_1","FRA.10_1","Nouvelle-Aquitaine",NA,"Nouvelle-Aquitaine","R√©gion","Region",NA,"FR.AC","","",NA,NA,"Nouvelle-Aquitaine","","Nouvelle-Aquitaine","FR-NAQ","iso3166-2","","","","FR-NAQ","FR-NAQ"
"653","FR","FRA","France","FRA.11_1","FRA.11_1","Occitanie",NA,"Occitanie","R√©gion","Region",NA,"FR.LP","","",NA,NA,"Occitanie","","Occitanie","FR-OCC","iso3166-2","","","","FR-OCC","FR-OCC"
"654","FR","FRA","France","FRA.12_1","FRA.12_1","Pays de la Loire",NA,"Pays de la Loire","R√©gion","Region",NA,"FR.PL","","",NA,NA,"Pays-de-la-Loire","","Pays-de-la-Loire","FR-PDL","iso3166-2","","","","FR-PDL","FR-PDL"
"655","FR","FRA","France","FRA.13_1","FRA.13_1","Provence-Alpes-C√¥te d'Azur",NA,"Provence-Alpes-C√¥te d'Azur","R√©gion","Region",NA,"FR.PR","","",NA,NA,"Provence-Alpes-Côte-d’Azur","","Provence-Alpes-Côte-d’Azur","FR-PAC","iso3166-2","","","","FR-PAC","FR-PAC"
"656","GA","GAB","Gabon","GAB.1_1","GAB.1_1","Estuaire",NA,"Estuaire","Province","Province",NA,"GA.ES","","",NA,NA,"Estuaire","","Estuaire","GA-1","iso3166-2","","","","GA-1","GA-1"
"657","GA","GAB","Gabon","GAB.2_1","GAB.2_1","Haut-Ogoou√©",NA,"Haut-Ogoou√©","Province","Province",NA,"GA.HO","","",NA,NA,"Haut-Ogooué","","Haut-Ogooué","GA-2","iso3166-2","","","","GA-2","GA-2"
"658","GA","GAB","Gabon","GAB.3_1","GAB.3_1","Moyen-Ogoou√©",NA,"Moyen-Ogoou√©","Province","Province",NA,"GA.MO","","",NA,NA,"Moyen-Ogooué","","Moyen-Ogooué","GA-3","iso3166-2","","","","GA-3","GA-3"
"659","GA","GAB","Gabon","GAB.4_1","GAB.4_1","Ngouni√©","N'Gouni√©","Ngouni√©","Province","Province",NA,"GA.NG","","",NA,NA,"Ngounié","","Ngounié","GA-4","iso3166-2","","","","GA-4","GA-4"
"660","GA","GAB","Gabon","GAB.5_1","GAB.5_1","Nyanga",NA,"Nyanga","Province","Province",NA,"GA.NY","","",NA,NA,"Nyanga","","Nyanga","GA-5","iso3166-2","","","","GA-5","GA-5"
"661","GA","GAB","Gabon","GAB.6_1","GAB.6_1","Ogoou√©-Ivindo",NA,"Ogoou√©-Ivindo","Province","Province",NA,"GA.OI","","",NA,NA,"Ogooué-Ivindo","","Ogooué-Ivindo","GA-6","iso3166-2","","","","GA-6","GA-6"
"662","GA","GAB","Gabon","GAB.7_1","GAB.7_1","Ogoou√©-Lolo",NA,"Ogoou√©-Lolo","Province","Province",NA,"GA.OL","","",NA,NA,"Ogooué-Lolo","","Ogooué-Lolo","GA-7","iso3166-2","","","","GA-7","GA-7"
"663","GA","GAB","Gabon","GAB.8_1","GAB.8_1","Ogoou√©-Maritime",NA,"Ogoou√©-Maritime","Province","Province",NA,"GA.OM","","",NA,NA,"Ogooué-Maritime","","Ogooué-Maritime","GA-8","iso3166-2","","","","GA-8","GA-8"
"664","GA","GAB","Gabon","GAB.9_1","GAB.9_1","Wouleu-Ntem","Woleu-Ntem","Wouleu-Ntem","Province","Province",NA,"GA.WN","","",NA,NA,"Woleu-Ntem","","Woleu-Ntem","GA-9","iso3166-2","","","","GA-9","GA-9"
"665","GB","GBR","United Kingdom","","UKF","","","","","","","","","",NA,NA,"East Midlands","","East Midlands","UKF","nuts1","","","","UKF","UKF"
"666","GB","GBR","United Kingdom","","UKH","","","","","","","","","",NA,NA,"East of England","","East of England","UKH","nuts1","","","","UKH","UKH"
"667","GB","GBR","United Kingdom","","UKI","","","","","","","","","",NA,NA,"London","","London","UKI","nuts1","","","","UKI","UKI"
"668","GB","GBR","United Kingdom","","UKC","","","","","","","","","",NA,NA,"North East","","North East","UKC","nuts1","","","","UKC","UKC"
"669","GB","GBR","United Kingdom","","UKD","","","","","","","","","",NA,NA,"North West","","North West","UKD","nuts1","","","","UKD","UKD"
"670","GB","GBR","United Kingdom","","UKN","","","","","","","","","",NA,NA,"Northern Ireland","","Northern Ireland","UKN","nuts1","","","","UKN","UKN"
"671","GB","GBR","United Kingdom","","UKM","","","","","","","","","",NA,NA,"Scotland","","Scotland","UKM","nuts1","","","","UKM","UKM"
"672","GB","GBR","United Kingdom","","UKJ","","","","","","","","","",NA,NA,"South East","","South East","UKJ","nuts1","","","","UKJ","UKJ"
"673","GB","GBR","United Kingdom","","UKK","","","","","","","","","",NA,NA,"South West","","South West","UKK","nuts1","","","","UKK","UKK"
"674","GB","GBR","United Kingdom","","UKL","","","","","","","","","",NA,NA,"Wales","","Wales","UKL","nuts1","","","","UKL","UKL"
"675","GB","GBR","United Kingdom","","UKG","","","","","","","","","",NA,NA,"West Midlands","","West Midlands","UKG","nuts1","","","","UKG","UKG"
"676","GB","GBR","United Kingdom","","UKE","","","","","","","","","",NA,NA,"Yorkshire and the Humber","","Yorkshire and the Humber","UKE","nuts1","","","","UKE","UKE"
"677","GD","GRD","Grenada","GRD.2_1","GRD.2_1","Saint Andrew",NA,"Saint Andrew","Parish","Parish",NA,"GD.AN","nat","Grenada",NA,NA,"Saint Andrew","","Saint Andrew","GD.nat","iso3166-2","","","","GD.nat","GD-01"
"678","GD","GRD","Grenada","GRD.3_1","GRD.3_1","Saint David",NA,"Saint David","Parish","Parish",NA,"GD.DA","nat","Grenada",NA,NA,"Saint David","","Saint David","GD.nat","iso3166-2","","","","GD.nat","GD-02"
"679","GD","GRD","Grenada","GRD.4_1","GRD.4_1","Saint George","Saint George's","Saint George","Parish","Parish",NA,"GD.GE","nat","Grenada",NA,NA,"Saint George","","Saint George","GD.nat","iso3166-2","","","","GD.nat","GD-03"
"680","GD","GRD","Grenada","GRD.5_1","GRD.5_1","Saint John",NA,"Saint John","Parish","Parish",NA,"GD.JO","nat","Grenada",NA,NA,"Saint John","","Saint John","GD.nat","iso3166-2","","","","GD.nat","GD-04"
"681","GD","GRD","Grenada","GRD.6_1","GRD.6_1","Saint Mark",NA,"Saint Mark","Parish","Parish",NA,"GD.MA","nat","Grenada",NA,NA,"Saint Mark","","Saint Mark","GD.nat","iso3166-2","","","","GD.nat","GD-05"
"682","GD","GRD","Grenada","GRD.7_1","GRD.7_1","Saint Patrick",NA,"Saint Patrick","Parish","Parish",NA,"GD.PA","nat","Grenada",NA,NA,"Saint Patrick","","Saint Patrick","GD.nat","iso3166-2","","","","GD.nat","GD-06"
"683","GD","GRD","Grenada","GRD.1_1","GRD.1_1","Carriacou",NA,"Carriacou","Dependency","Dependency",NA,"GD.CA","nat","Grenada",NA,NA,"Southern Grenadine Islands","Carriacou","Carriacou","GD.nat","iso3166-2","","","","GD.nat","GD-10"
"684","GE","GEO","Georgia","GEO.1_1","GEO.1_1","Abkhazia","Sokhumi","Abkhazia","Avtonomiuri Respublika","Autonomous Republic",NA,"GE.AB","","",NA,NA,"Abkhazia","Apkhazeti","აფხაზეთი","GE-AB","iso3166-2","","","","GE-AB","GE-AB"
"685","GE","GEO","Georgia","GEO.2_1","GEO.2_1","Ajaria","Batumi","Ajaria","Avtonomiuri Respublika","Autonomous Republic",NA,"GE.AJ","","",NA,NA,"Ajaria","Ach'ara","აჭარა","GE-AJ","iso3166-2","","","","GE-AJ","GE-AJ"
"686","GE","GEO","Georgia","GEO.3_1","GEO.3_1","Guria","Ozurgeti","Guria","Region","Region",NA,"GE.GU","","",NA,NA,"Guria","","გურია","GE-GU","iso3166-2","","","","GE-GU","GE-GU"
"687","GE","GEO","Georgia","GEO.4_1","GEO.4_1","Imereti","Kutaisi","Imereti","Region","Region",NA,"GE.IM","","",NA,NA,"Imereti","","იმერეთი","GE-IM","iso3166-2","","","","GE-IM","GE-IM"
"688","GE","GEO","Georgia","GEO.5_1","GEO.5_1","Kakheti","Telavi","Kakheti","Region","Region",NA,"GE.KA","","",NA,NA,"K'akheti","","კახეთი","GE-KA","iso3166-2","","","","GE-KA","GE-KA"
"689","GE","GEO","Georgia","GEO.6_1","GEO.6_1","Kvemo Kartli","Rustavi","Kvemo Kartli","Region","Region",NA,"GE.KK","","",NA,NA,"Kvemo Kartli","","ქვემო ქართლი","GE-KK","iso3166-2","","","","GE-KK","GE-KK"
"690","GE","GEO","Georgia","GEO.7_1","GEO.7_1","Mtskheta-Mtianeti","Mtskheta","Mtskheta-Mtianeti","Region","Region",NA,"GE.MM","","",NA,NA,"Mtskheta-Mtianeti","","მცხეთა-მთიანეთი","GE-MM","iso3166-2","","","","GE-MM","GE-MM"
"691","GE","GEO","Georgia","GEO.8_1","GEO.8_1","Racha-Lechkhumi-Kvemo Svaneti","Ambrolauri","Racha-Lechkhumi-Kvemo Svaneti","Region","Region",NA,"GE.RK","","",NA,NA,"Rach'a-Lechkhumi-Kvemo Svaneti","","რაჭა-ლეჩხუმი და ქვემო სვანეთი","GE-RL","iso3166-2","","","","GE-RL","GE-RL"
"692","GE","GEO","Georgia","GEO.9_1","GEO.9_1","Samegrelo-Zemo Svaneti","Zugdidi","Samegrelo-Zemo Svaneti","Region","Region",NA,"GE.SZ","","",NA,NA,"Samegrelo-Zemo Svaneti","","სამეგრელო-ზემო სვანეთი","GE-SZ","iso3166-2","","","","GE-SZ","GE-SZ"
"693","GE","GEO","Georgia","GEO.10_1","GEO.10_1","Samtskhe-Javakheti","Akhaltsikhe","Samtskhe-Javakheti","Region","Region",NA,"GE.SJ","","",NA,NA,"Samtskhe-Javakheti","","სამცხე-ჯავახეთი","GE-SJ","iso3166-2","","","","GE-SJ","GE-SJ"
"694","GE","GEO","Georgia","GEO.11_1","GEO.11_1","Shida Kartli","Gori","Shida Kartli","Region","Region",NA,"GE.SD","","",NA,NA,"Shida Kartli","","შიდა ქართლი","GE-SK","iso3166-2","","","","GE-SK","GE-SK"
"695","GE","GEO","Georgia","GEO.12_1","GEO.12_1","Tbilisi",NA,"Tbilisi","K'alak'i","Independent City",NA,"GE.TB","","",NA,NA,"Tbilisi","","თბილისი","GE-TB","iso3166-2","","","","GE-TB","GE-TB"
"696","GH","GHA","Ghana","","GH-AF","","","","","","","","","",NA,NA,"Ahafo","","Ahafo","GH-AF","iso3166-2","","","","GH-AF","GH-AF"
"697","GH","GHA","Ghana","GHA.1_1","GHA.1_1","Ashanti",NA,"Ashanti","Region","Region",NA,"GH.AH","","",NA,NA,"Ashanti","","Ashanti","GH-AH","iso3166-2","","","","GH-AH","GH-AH"
"698","GH","","Ghana","","GH-BO","","","","","","","","","",NA,NA,"Bono","","Bono","GH-BO","iso3166-2","","","","GH-BO","GH-BO"
"699","GH","","Ghana","","GH-BE","","","","","","","","","",NA,NA,"Bono East","","Bono East","GH-BE","iso3166-2","","","","GH-BE","GH-BE"
"700","GH","GHA","Ghana","GHA.3_1","GHA.3_1","Central",NA,"Central","Region","Region",NA,"GH.CP","","",NA,NA,"Central","","Central","GH-CP","iso3166-2","","","","GH-CP","GH-CP"
"701","GH","GHA","Ghana","GHA.4_1","GHA.4_1","Eastern",NA,"Eastern","Region","Region",NA,"GH.EP","","",NA,NA,"Eastern","","Eastern","GH-EP","iso3166-2","","","","GH-EP","GH-EP"
"702","GH","GHA","Ghana","GHA.5_1","GHA.5_1","Greater Accra",NA,"Greater Accra","Region","Region",NA,"GH.AA","","",NA,NA,"Greater Accra","","Greater Accra","GH-AA","iso3166-2","","","","GH-AA","GH-AA"
"703","GH","GHA","Ghana","","GH-NE","","","","","","","","","",NA,NA,"North East","","North East","GH-NE","iso3166-2","","","","GH-NE","GH-NE"
"704","GH","GHA","Ghana","GHA.6_1","GH-NP","Northern",NA,"Northern","Region","Region",NA,"GH.NP","","",NA,NA,"Northern","","Northern","GH-NP","iso3166-2","","","","GH-NP","GH-NP"
"705","GH","GHA","Ghana","","GH-OT","","","","","","","","","",NA,NA,"Oti","","Oti","GH-OT","iso3166-2","","","","GH-OT","GH-OT"
"706","GH","GHA","Ghana","","GH-SV","","","","","","","","","",NA,NA,"Savannah","","Savannah","GH-SV","iso3166-2","","","","GH-SV","GH-SV"
"707","GH","GHA","Ghana","GHA.7_1","GHA.7_1","Upper East",NA,"Upper East","Region","Region",NA,"GH.UE","","",NA,NA,"Upper East","","Upper East","GH-UE","iso3166-2","","","","GH-UE","GH-UE"
"708","GH","GHA","Ghana","GHA.8_1","GHA.8_1","Upper West",NA,"Upper West","Region","Region",NA,"GH.UW","","",NA,NA,"Upper West","","Upper West","GH-UW","iso3166-2","","","","GH-UW","GH-UW"
"709","GH","GHA","Ghana","GHA.9_1","GH-TV","Volta",NA,"Volta","Region","Region",NA,"GH.TV","","",NA,NA,"Volta","","Volta","GH-TV","iso3166-2","","","","GH-TV","GH-TV"
"710","GH","GHA","Ghana","GHA.10_1","GH-WP","Western",NA,"Western","Region","Region",NA,"GH.WP","","",NA,NA,"Western","","Western","GH-WP","iso3166-2","","","","GH-WP","GH-WP"
"711","GH","GHA","Ghana","","GH-WN","","","","","","","","","",NA,NA,"Western North","","Western North","GH-WN","iso3166-2","","","","GH-WN","GH-WN"
"712","GM","GMB","Gambia","GMB.1_1","GMB.1_1","Banjul",NA,"Banjul","Independent City","Independent City",NA,"GM.BJ","","",NA,NA,"Banjul","","Banjul","GM-B","iso3166-2","","","","GM-B","GM-B"
"713","GM","GMB","Gambia","GMB.3_1","GMB.3_1","Maccarthy Island","Central River|Jangjangbureh|Janjanbureh|Janjangburreh","Maccarthy Island","Division","Division",NA,"GM.MC","","",NA,NA,"Central River","","Central River","GM-M","iso3166-2","","","","GM-M","GM-M"
"714","GM","GMB","Gambia","GMB.2_1","GMB.2_1","Lower River","Central|South Bank","Lower River","Division","Division",NA,"GM.LR","","",NA,NA,"Lower River","","Lower River","GM-L","iso3166-2","","","","GM-L","GM-L"
"715","GM","GMB","Gambia","GMB.4_1","GMB.4_1","North Bank",NA,"North Bank","Division","Division",NA,"GM.NB","","",NA,NA,"North Bank","","North Bank","GM-N","iso3166-2","","","","GM-N","GM-N"
"716","GM","GMB","Gambia","GMB.5_1","GMB.5_1","Upper River",NA,"Upper River","Division","Division",NA,"GM.UR","","",NA,NA,"Upper River","","Upper River","GM-U","iso3166-2","","","","GM-U","GM-U"
"717","GM","GMB","Gambia","GMB.6_1","GMB.6_1","Western",NA,"Western","Division","Division",NA,"GM.WE","","",NA,NA,"Western","","Western","GM-W","iso3166-2","","","","GM-W","GM-W"
"718","GN","GIN","Guinea","GIN.1_1","GIN.1_1","Bok√©",NA,"Bok√©","Region","Region",NA,NA,"","",NA,NA,"Boké","","Boké","GN-B","iso3166-2","","","","GN-B","GN-B"
"719","GN","GIN","Guinea","GIN.2_1","GIN.2_1","Conakry",NA,"Conakry","Region","Region",NA,NA,"","",NA,NA,"Conakry","","Conakry","GN-C","iso3166-2","","","","GN-C","GN-C"
"720","GN","GIN","Guinea","GIN.3_1","GIN.3_1","Faranah",NA,"Faranah","Region","Region",NA,NA,"","",NA,NA,"Faranah","","Faranah","GN-F","iso3166-2","","","","GN-F","GN-F"
"721","GN","GIN","Guinea","GIN.4_1","GIN.4_1","Kankan",NA,"Kankan","Region","Region",NA,NA,"","",NA,NA,"Kankan","","Kankan","GN-K","iso3166-2","","","","GN-K","GN-K"
"722","GN","GIN","Guinea","GIN.5_1","GIN.5_1","Kindia",NA,"Kindia","Region","Region",NA,NA,"","",NA,NA,"Kindia","","Kindia","GN-D","iso3166-2","","","","GN-D","GN-D"
"723","GN","GIN","Guinea","GIN.6_1","GIN.6_1","Lab√©",NA,"Lab√©","Region","Region",NA,NA,"","",NA,NA,"Labé","","Labé","GN-L","iso3166-2","","","","GN-L","GN-L"
