iso3166_country,GID_0_gadm,NAME_0_gadm,GID_1_gadm,GID_1_edits,NAME_1_gadm,VARNAME_1_gadm,NL_NAME_1_gadm,TYPE_1_gadm,ENGTYPE_1_gadm,CC_1_gadm,HASC_1_gadm,region_polygoncluster,polygoncluster_name,project_ifnodata,project_ifconstructed,regionname_ISOenglish,regionname_alt,regionname_nativescript,regioncode,system,Notes1,Notes2,Notes3,mean.scl.regional_2002-03,mean.scl.regional_2004-05,mean.scl.regional_2006-07,mean.scl.regional_2008-09,mean.scl.regional_2010-11,mean.scl.regional_2012-13,mean.scl.regional_2014-15,mean.scl.regional_2016-17,mean.scl.regional_2018-19,mean.scl.regional_2020-21,mean.scl.regional_2022-23,mean.scl.national_2002-03,mean.scl.national_2004-05,mean.scl.national_2006-07,mean.scl.national_2008-09,mean.scl.national_2010-11,mean.scl.national_2012-13,mean.scl.national_2014-15,mean.scl.national_2016-17,mean.scl.national_2018-19,mean.scl.national_2020-21,mean.scl.national_2022-23
LB,LBN,Lebanon,LBN.8_1,LBN.8_1,South,Sidon,South,Muhafazah,Governorate,NA,NA,NA,NA,NA,NA,Liban-Sud,Al Janūb,الجنوب,LB-JA,iso3166-2,NA,NA,NA,0.36935312486734845,0.3721516522430425,0.379015929209556,0.45221310219624195,0.6329524555603808,0.5952137693503518,0.460400501899465,0.5406211205677859,0.5248628736918625,0.40372555087731626,0.40274982044506286,0.32091990167248396,0.3300908719600014,0.3422498080755132,0.4159966896547085,0.6065067452753748,0.57318805544316,0.48313487808096184,0.435064875734677,0.44281782520221663,0.3106987836817291,0.3094575042955524
LB,LBN,Lebanon,LBN.5_1,LBN.5_1,Mount Lebanon,Baabda,Mount Lebanon,Muhafazah,Governorate,NA,NA,NA,NA,NA,NA,Mont-Liban,Jabal Lubnān,جبل لبنان,LB-JL,iso3166-2,22-Feb,NA,Created new Keserwan-Jbeil Governorate out of Mountt Lebanon in 2017,0.42017326832025514,0.42976870461227173,0.44092632647634095,0.4882710095258393,0.6458939566277893,0.6311475768304777,0.5628787776478242,0.4835135194858607,0.5371234771211618,0.4135459585513243,0.41253988511679296,0.32091990167248396,0.3300908719600014,0.3422498080755132,0.4159966896547085,0.6065067452753748,0.57318805544316,0.48313487808096184,0.435064875734677,0.44281782520221663,0.3106987836817291,0.3094575042955524
LB,LBN,Lebanon,LBN.6_1,LBN.6_1,Nabatiyeh,NA,Nabatiyeh,Muhafazah,Governorate,NA,NA,NA,NA,NA,NA,Nabatîyé,An Nabaţīyah,النبطية,LB-NA,iso3166-2,NA,NA,NA,0.4017714714272045,0.40855537102133876,0.41872335131901744,0.48434436892498556,0.6137166815521583,0.5873736530203529,0.5152517993716264,0.5435330039001105,0.5204303317907824,0.4442717610378487,0.4432771153052902,0.32091990167248396,0.3300908719600014,0.3422498080755132,0.4159966896547085,0.6065067452753748,0.57318805544316,0.48313487808096184,0.435064875734677,0.44281782520221663,0.3106987836817291,0.3094575042955524
LB,LBN,Lebanon,NA,LB-KJ,Keserwan-Jbeil,NO,Keserwan-Jbeil,Muhafazah,Governorate,NA,NO,NA,NA,NA,NA,Keserwan-Jbeil,Keserwan-Jbeil,كسروان - جبيل,LB-KJ,ypccc,22-Feb,NA,Created new Keserwan-Jbeil Governorate formed in 2017 (still does not have ISO code),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32091990167248396,0.3300908719600014,0.3422498080755132,0.4159966896547085,0.6065067452753748,0.57318805544316,0.48313487808096184,0.435064875734677,0.44281782520221663,0.3106987836817291,0.3094575042955524
LC,LCA,Saint Lucia,LCA.1_1,LCA.1_1,Anse-la-Raye,NA,Anse-la-Raye,Quarter,Quarter,NA,LC.AR,nat,Saint Lucia,NA,NA,Anse la Raye,NA,Anse la Raye,LC-01,iso3166-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5281811149767053,0.5502264744225007,0.5688721555072399,0.5838368502170102,0.6034102747617561,0.6158520004717406,0.6332034559979063,0.6524071090908911,0.6559806755383363,0.6566890485137339,0.6555170276739877
LC,LCA,Saint Lucia,LCA.2_1,LCA.2_1,Canaries,NA,Canaries,Quarter,Quarter,NA,LC.CN,nat,Saint Lucia,NA,NA,Canaries,NA,Canaries,LC-12,iso3166-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5281811149767053,0.5502264744225007,0.5688721555072399,0.5838368502170102,0.6034102747617561,0.6158520004717406,0.6332034559979063,0.6524071090908911,0.6559806755383363,0.6566890485137339,0.6555170276739877
LC,LCA,Saint Lucia,LCA.3_1,LCA.3_1,Castries,NA,Castries,Quarter,Quarter,NA,LC.CS,nat,Saint Lucia,NA,NA,Castries,NA,Castries,LC-02,iso3166-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5281811149767053,0.5502264744225007,0.5688721555072399,0.5838368502170102,0.6034102747617561,0.6158520004717406,0.6332034559979063,0.6524071090908911,0.6559806755383363,0.6566890485137339,0.6555170276739877
LC,LCA,Saint Lucia,LCA.4_1,LCA.4_1,Choiseul,NA,Choiseul,Quarter,Quarter,NA,LC.CH,nat,Saint Lucia,NA,NA,Choiseul,NA,Choiseul,LC-03,iso3166-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5281811149767053,0.5502264744225007,0.5688721555072399,0.5838368502170102,0.6034102747617561,0.6158520004717406,0.6332034559979063,0.6524071090908911,0.6559806755383363,0.6566890485137339,0.6555170276739877
LC,LCA,Saint Lucia,LCA.5_1,LCA.5_1,Dennery,NA,Dennery,Quarter,Quarter,NA,LC.DE,nat,Saint Lucia,NA,NA,Dennery,NA,Dennery,LC-05,iso3166-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5281811149767053,0.5502264744225007,0.5688721555072399,0.5838368502170102,0.6034102747617561,0.6158520004717406,0.6332034559979063,0.6524071090908911,0.6559806755383363,0.6566890485137339,0.6555170276739877
LC,LCA,Saint Lucia,LCA.6_1,LCA.6_1,Gros Islet,NA,Gros Islet,Quarter,Quarter,NA,LC.GI,nat,Saint Lucia,NA,NA,Gros Islet,NA,Gros Islet,LC-06,iso3166-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5281811149767053,0.5502264744225007,0.5688721555072399,0.5838368502170102,0.6034102747617561,0.6158520004717406,0.6332034559979063,0.6524071090908911,0.6559806755383363,0.6566890485137339,0.6555170276739877
LC,LCA,Saint Lucia,LCA.7_1,LCA.7_1,Laborie,NA,Laborie,Quarter,Quarter,NA,LC.LB,nat,Saint Lucia,NA,NA,Laborie,NA,Laborie,LC-07,iso3166-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5281811149767053,0.5502264744225007,0.5688721555072399,0.5838368502170102,0.6034102747617561,0.6158520004717406,0.6332034559979063,0.6524071090908911,0.6559806755383363,0.6566890485137339,0.6555170276739877
LC,LCA,Saint Lucia,LCA.8_1,LCA.8_1,Micoud,NA,Micoud,Quarter,Quarter,NA,LC.MI,nat,Saint Lucia,NA,NA,Micoud,NA,Micoud,LC-08,iso3166-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5281811149767053,0.5502264744225007,0.5688721555072399,0.5838368502170102,0.6034102747617561,0.6158520004717406,0.6332034559979063,0.6524071090908911,0.6559806755383363,0.6566890485137339,0.6555170276739877
LC,LCA,Saint Lucia,LCA.9_1,LCA.9_1,Soufri√®re,NA,Soufri√®re,Quarter,Quarter,NA,LC.CO,nat,Saint Lucia,NA,NA,Soufrière,NA,Soufrière,LC-10,iso3166-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5281811149767053,0.5502264744225007,0.5688721555072399,0.5838368502170102,0.6034102747617561,0.6158520004717406,0.6332034559979063,0.6524071090908911,0.6559806755383363,0.6566890485137339,0.6555170276739877
LC,LCA,Saint Lucia,LCA.10_1,LCA.10_1,Vieux Fort,NA,Vieux Fort,Quarter,Quarter,NA,LC.VF,nat,Saint Lucia,NA,NA,Vieux Fort,NA,Vieux Fort,LC-11,iso3166-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5281811149767053,0.5502264744225007,0.5688721555072399,0.5838368502170102,0.6034102747617561,0.6158520004717406,0.6332034559979063,0.6524071090908911,0.6559806755383363,0.6566890485137339,0.6555170276739877
LK,LKA,Sri Lanka,NA,LK-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Central Province,Madhyama paḷāta,මධ්‍යම පළාත,LK-2,iso3166-2,NA,NA,NA,0.4285601695112408,0.4340598736653321,0.4369244258789822,0.4524460495866404,0.5384940675668168,0.5208983894304346,0.5009818057706505,0.48046866945887606,0.45838712820612404,0.4866904684787376,0.48496567715131284,0.38761306234957893,0.399022631492508,0.4070650080514156,0.3899803828636932,0.5308878449133815,0.5068572416202429,0.4795897857926458,0.45299622573535375,0.42465838525585914,0.45300816048126447,0.4508524519431531
LK,LKA,Sri Lanka,NA,LK-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eastern Province,Næ̆gĕnahira paḷāta,கிழக்கு மாகாணம்,LK-5,iso3166-2,NA,NA,NA,0.5032105351261855,0.5178641395108673,0.5295359043139808,0.47263714101889487,0.6124131022117045,0.5937602322402957,0.5707417849459171,0.5503242252964753,0.5271187431632102,0.5399617834676339,0.5387838238880578,0.38761306234957893,0.399022631492508,0.4070650080514156,0.3899803828636932,0.5308878449133815,0.5068572416202429,0.4795897857926458,0.45299622573535375,0.42465838525585914,0.45300816048126447,0.4508524519431531
LK,LKA,Sri Lanka,NA,LK-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North Central Province,Uturumæ̆da paḷāta,උතුරු මැද පළාත,LK-7,iso3166-2,NA,NA,NA,0.4789209349167886,0.49127010771443064,0.5009157799265739,0.4858341319995957,0.5258321786504941,0.5154041111734693,0.5023815479138852,0.4915661996865997,0.4790941566591107,0.5004945227218541,0.49857256245068954,0.38761306234957893,0.399022631492508,0.4070650080514156,0.3899803828636932,0.5308878449133815,0.5068572416202429,0.4795897857926458,0.45299622573535375,0.42465838525585914,0.45300816048126447,0.4508524519431531
LK,LKA,Sri Lanka,NA,LK-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North Western Province,Vayamba paḷāta,වයඹ පළාත,LK-6,iso3166-2,NA,NA,NA,0.44117197028893795,0.44766713294025373,0.45145323327720727,0.4658112526265916,0.5083988183895773,0.5054324768432535,0.49880718268736857,0.4920573632518944,0.48386462976852884,0.5089877409833172,0.5084371968398452,0.38761306234957893,0.399022631492508,0.4070650080514156,0.3899803828636932,0.5308878449133815,0.5068572416202429,0.4795897857926458,0.45299622573535375,0.42465838525585914,0.45300816048126447,0.4508524519431531
LK,LKA,Sri Lanka,NA,LK-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Northern Province,Uturu paḷāta,வட மாகாணம்,LK-4,iso3166-2,NA,NA,NA,0.45148010312375403,0.4597878808969048,0.4666694175843409,0.4534410307067003,0.5397082039376374,0.5195375032352677,0.4997522524863873,0.47840067484482235,0.4555309894227167,0.48585443543128115,0.4825461492736848,0.38761306234957893,0.399022631492508,0.4070650080514156,0.3899803828636932,0.5308878449133815,0.5068572416202429,0.4795897857926458,0.45299622573535375,0.42465838525585914,0.45300816048126447,0.4508524519431531
LK,LKA,Sri Lanka,NA,LK-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sabaragamuwa Province,Sabaragamuva paḷāta,සබරගමුව පළාත,LK-9,iso3166-2,NA,NA,NA,0.4382417236659836,0.4458656452156788,0.45201975663769184,0.4515012783497295,0.5894896040150426,0.5710070087504818,0.5492081553567733,0.5280402701675203,0.5053943912980934,0.5242342112045943,0.5216166913078493,0.38761306234957893,0.399022631492508,0.4070650080514156,0.3899803828636932,0.5308878449133815,0.5068572416202429,0.4795897857926458,0.45299622573535375,0.42465838525585914,0.45300816048126447,0.4508524519431531
LK,LKA,Sri Lanka,NA,LK-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Southern Province,Dakuṇu paḷāta,දකුණු පළාත,LK-3,iso3166-2,NA,NA,NA,0.4619477320841557,0.4715353960480399,0.4780826517909144,0.4647581770336781,0.6280761052619884,0.6014349430971859,0.5715298838084725,0.5438655884749336,0.5146337492051587,0.5147968972456363,0.5134627093919963,0.38761306234957893,0.399022631492508,0.4070650080514156,0.3899803828636932,0.5308878449133815,0.5068572416202429,0.4795897857926458,0.45299622573535375,0.42465838525585914,0.45300816048126447,0.4508524519431531
LK,LKA,Sri Lanka,NA,LK-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Uva Province,Ūva paḷāta,ඌව පළාත,LK-8,iso3166-2,NA,NA,NA,0.44631552908409117,0.45564532266535146,0.4595665387316159,0.44161990544353125,0.5901872267648364,0.55895999941785,0.526574455139471,0.4932715562123199,0.4593600220278066,0.4733504148397942,0.4719943688884635,0.38761306234957893,0.399022631492508,0.4070650080514156,0.3899803828636932,0.5308878449133815,0.5068572416202429,0.4795897857926458,0.45299622573535375,0.42465838525585914,0.45300816048126447,0.4508524519431531
LK,LKA,Sri Lanka,NA,LK-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Western Province,Basnāhira paḷāta,බස්නාහිර පළාත,LK-1,iso3166-2,NA,NA,NA,0.46329988716471066,0.47348937155325993,0.4811383610634736,0.4504510869345803,0.5819105013725236,0.5584912752178012,0.5329607481112403,0.5077659794441304,0.4816120554360774,0.5151593494543285,0.5131421930892245,0.38761306234957893,0.399022631492508,0.4070650080514156,0.3899803828636932,0.5308878449133815,0.5068572416202429,0.4795897857926458,0.45299622573535375,0.42465838525585914,0.45300816048126447,0.4508524519431531
LR,LBR,Liberia,LBR.1_1,LBR.1_1,Bomi,NA,Bomi,County,County,3,LR.BM,NA,NA,NA,NA,Bomi,NA,Bomi,LR-BM,iso3166-2,NA,NA,NA,0.4081470961925567,0.4154195960584804,0.42089617957453823,0.4277084517169562,0.5004948117408458,0.49584140318356545,0.4880911275361175,0.4791148094456608,0.4677048177097835,0.4955456499169089,0.4082160544175289,0.3327926268270793,0.3432733788486865,0.3511138577452861,0.36025192837436093,0.45359791567962493,0.46393089665845294,0.4704229696793856,0.4763203691748567,0.4824557965418264,0.5588289962257692,0.49529106962932146
LR,LBR,Liberia,LBR.2_1,LBR.2_1,Bong,NA,Bong,County,County,6,LR.BG,NA,NA,NA,NA,Bong,NA,Bong,LR-BG,iso3166-2,NA,NA,NA,0.40381637996177533,0.4104552742388569,0.4151011803711394,0.4221179854954797,0.4946101553444452,0.5072242009308211,0.5170264759789758,0.5266442798619831,0.5367009561009566,0.5966938498095101,0.5076091691871525,0.3327926268270793,0.3432733788486865,0.3511138577452861,0.36025192837436093,0.45359791567962493,0.46393089665845294,0.4704229696793856,0.4763203691748567,0.4824557965418264,0.5588289962257692,0.49529106962932146
LR,LBR,Liberia,LBR.3_1,LBR.3_1,Gbapolu,Gbarpolu,Gbapolu,County,County,45,LR.GP,NA,NA,NA,NA,Gbarpolu,NA,Gbarpolu,LR-GP,iso3166-2,NA,NA,NA,0.5087709848586434,0.5277291083674907,0.5455563890414156,0.565236874582941,0.6490780066264719,0.6254856110484431,0.5977808499323598,0.5696635032451973,0.5425449002470493,0.5620158934551882,0.45964852497640996,0.3327926268270793,0.3432733788486865,0.3511138577452861,0.36025192837436093,0.45359791567962493,0.46393089665845294,0.4704229696793856,0.4763203691748567,0.4824557965418264,0.5588289962257692,0.49529106962932146
LR,LBR,Liberia,LBR.5_1,LBR.5_1,GrandBassa,Grand Bassa,GrandBassa,County,County,9,LR.GB,NA,NA,NA,NA,Grand Bassa,NA,Grand Bassa,LR-GB,iso3166-2,NA,NA,NA,0.4948254165173954,0.5125651388312638,0.5279198312615826,0.5449428935223629,0.6278692384156352,0.6171463016300488,0.6030169084581098,0.5880773106644441,0.5726295242949891,0.6034180082218952,0.511498302712136,0.3327926268270793,0.3432733788486865,0.3511138577452861,0.36025192837436093,0.45359791567962493,0.46393089665845294,0.4704229696793856,0.4763203691748567,0.4824557965418264,0.5588289962257692,0.49529106962932146
LR,LBR,Liberia,LBR.4_1,LBR.4_1,Grand Cape Mount,NA,Grand Cape Mount,County,County,12,LR.CM,NA,NA,NA,NA,Grand Cape Mount,NA,Grand Cape Mount,LR-CM,iso3166-2,NA,NA,NA,0.4471307030040838,0.45935554683796,0.4706049493984657,0.48328987520466793,0.5603342837649626,0.5489554280537753,0.5349020775429908,0.5199618645998044,0.5046265886029746,0.48920456957926356,0.3409384611110911,0.3327926268270793,0.3432733788486865,0.3511138577452861,0.36025192837436093,0.45359791567962493,0.46393089665845294,0.4704229696793856,0.4763203691748567,0.4824557965418264,0.5588289962257692,0.49529106962932146
LR,LBR,Liberia,LBR.6_1,LBR.6_1,GrandGedeh,Grand Gedeh,GrandGedeh,County,County,15,LR.GD,NA,NA,NA,NA,Grand Gedeh,NA,Grand Gedeh,LR-GG,iso3166-2,NA,NA,NA,0.4088303864021556,0.41594190525117986,0.4220005415655293,0.42930477071423945,0.5027216960577781,0.5274450566532682,0.5497092206508596,0.5718200852642696,0.5935385043545518,0.6636872771036801,0.6398867417584512,0.3327926268270793,0.3432733788486865,0.3511138577452861,0.36025192837436093,0.45359791567962493,0.46393089665845294,0.4704229696793856,0.4763203691748567,0.4824557965418264,0.5588289962257692,0.49529106962932146
LR,LBR,Liberia,LBR.7_1,LBR.7_1,GrandKru,Grand Kru,GrandKru,County,County,18,LR.GK,NA,NA,NA,NA,Grand Kru,NA,Grand Kru,LR-GK,iso3166-2,NA,NA,NA,0.4652036433964961,0.47828614760627103,0.490404708264531,0.5042816269662753,0.58331741131963,0.6174445574012346,0.6495840484760153,0.6796612145749023,0.7113036648422395,0.7893387760482045,0.7624653723981473,0.3327926268270793,0.3432733788486865,0.3511138577452861,0.36025192837436093,0.45359791567962493,0.46393089665845294,0.4704229696793856,0.4763203691748567,0.4824557965418264,0.5588289962257692,0.49529106962932146
LR,LBR,Liberia,LBR.8_1,LBR.8_1,Lofa,NA,Lofa,County,County,21,LR.LF,NA,NA,NA,NA,Lofa,NA,Lofa,LR-LO,iso3166-2,NA,NA,NA,0.36480810339677683,0.36587546877607335,0.36718684601813506,0.36939408883908254,0.436417206218233,0.43519782147164143,0.431376298353084,0.42572095418932254,0.42163352990109404,0.4914306622525271,0.5110998381010087,0.3327926268270793,0.3432733788486865,0.3511138577452861,0.36025192837436093,0.45359791567962493,0.46393089665845294,0.4704229696793856,0.4763203691748567,0.4824557965418264,0.5588289962257692,0.49529106962932146
LR,LBR,Liberia,LBR.9_1,LBR.9_1,Margibi,NA,Margibi,County,County,24,LR.MG,NA,NA,NA,NA,Margibi,NA,Margibi,LR-MG,iso3166-2,NA,NA,NA,0.4250496696260994,0.43482457794916696,0.4432537233220334,0.4508457321732379,0.5252079673345228,0.5512226400567191,0.5753532796109048,0.596871703401169,0.620232130698359,0.7019491939905308,0.6762637838674058,0.3327926268270793,0.3432733788486865,0.3511138577452861,0.36025192837436093,0.45359791567962493,0.46393089665845294,0.4704229696793856,0.4763203691748567,0.4824557965418264,0.5588289962257692,0.49529106962932146
LR,LBR,Liberia,LBR.10_1,LBR.10_1,Maryland,NA,Maryland,County,County,27,LR.MY,NA,NA,NA,NA,Maryland,NA,Maryland,LR-MY,iso3166-2,NA,NA,NA,0.4004530317879875,0.4070772133502117,0.4127280347279831,0.4181555146081374,0.4897663201182832,0.5093122157301063,0.5272508293384655,0.5424495309503975,0.5593427858160522,0.6288075794809934,0.6198017167672814,0.3327926268270793,0.3432733788486865,0.3511138577452861,0.36025192837436093,0.45359791567962493,0.46393089665845294,0.4704229696793856,0.4763203691748567,0.4824557965418264,0.5588289962257692,0.49529106962932146
LR,LBR,Liberia,LBR.11_1,LBR.11_1,Montserrado,NA,Montserrado,County,County,30,LR.MO,NA,NA,NA,NA,Montserrado,NA,Montserrado,LR-MO,iso3166-2,NA,NA,NA,0.4017351246187258,0.4097425233942071,0.41493947053194674,0.4206351705611585,0.4979948962274272,0.4978760644683598,0.49328309274736953,0.48975878766297487,0.48579893128133833,0.5447516188890119,0.4724011073901226,0.3327926268270793,0.3432733788486865,0.3511138577452861,0.36025192837436093,0.45359791567962493,0.46393089665845294,0.4704229696793856,0.4763203691748567,0.4824557965418264,0.5588289962257692,0.49529106962932146
LR,LBR,Liberia,LBR.12_1,LBR.12_1,Nimba,NA,Nimba,County,County,33,LR.NI,NA,NA,NA,NA,Nimba,NA,Nimba,LR-NI,iso3166-2,NA,NA,NA,0.3640398779960472,0.36801663918768907,0.36812630871230845,0.37042565192242577,0.43879050923802465,0.47334195922454164,0.5064772519405529,0.5385740732516805,0.5709219901588564,0.6748869982905146,0.689632667956749,0.3327926268270793,0.3432733788486865,0.3511138577452861,0.36025192837436093,0.45359791567962493,0.46393089665845294,0.4704229696793856,0.4763203691748567,0.4824557965418264,0.5588289962257692,0.49529106962932146
LR,LBR,Liberia,LBR.13_1,LBR.13_1,River Cess,Rivercess,River Cess,County,County,36,LR.RI,NA,NA,NA,NA,River Cess,NA,River Cess,LR-RI,iso3166-2,NA,NA,NA,0.4862069348261817,0.502296193146992,0.5178811677618249,0.5349484104023537,0.6158603621198132,0.6300343634605607,0.6413624933369836,0.6527194872534419,0.6646554846266167,0.6921700878449256,0.5844332685990359,0.3327926268270793,0.3432733788486865,0.3511138577452861,0.36025192837436093,0.45359791567962493,0.46393089665845294,0.4704229696793856,0.4763203691748567,0.4824557965418264,0.5588289962257692,0.49529106962932146
LR,LBR,Liberia,LBR.14_1,LBR.14_1,River Gee,NA,River Gee,County,County,42,LR.RG,NA,NA,NA,NA,River Gee,NA,River Gee,LR-RG,iso3166-2,NA,NA,NA,0.5098868768259485,0.5308146337277697,0.5481851125088679,0.5668430527211918,0.6497610961298945,0.6667338661148945,0.6824015186503808,0.6960798054994184,0.7101609829059787,0.786947537295724,0.7696961017251547,0.3327926268270793,0.3432733788486865,0.3511138577452861,0.36025192837436093,0.45359791567962493,0.46393089665845294,0.4704229696793856,0.4763203691748567,0.4824557965418264,0.5588289962257692,0.49529106962932146
LR,LBR,Liberia,LBR.15_1,LBR.15_1,Sinoe,NA,Sinoe,County,County,39,LR.SI,NA,NA,NA,NA,Sinoe,NA,Sinoe,LR-SI,iso3166-2,NA,NA,NA,0.4333467310057299,0.4424524417092045,0.4509953052084174,0.4610816508281294,0.5370373016258093,0.5326528567762324,0.5244947079440969,0.5151729626644607,0.5064859670176605,0.5446967572987779,0.5061255747118875,0.3327926268270793,0.3432733788486865,0.3511138577452861,0.36025192837436093,0.45359791567962493,0.46393089665845294,0.4704229696793856,0.4763203691748567,0.4824557965418264,0.5588289962257692,0.49529106962932146
LS,LSO,Lesotho,LSO.1_1,LSO.1_1,Berea,Teyateyaneng,Berea,District,District,NA,LS.BE,NA,NA,NA,NA,Berea,NA,Berea,LS-D,iso3166-2,NA,NA,NA,0.6839892320875811,0.7003578061417037,0.7131778123535107,0.7327578251538313,0.7485673061323419,0.7645579624547683,0.7806260500844217,0.799599642522724,0.8177008923888067,0.8452740774999993,0.896267463514485,0.689403596711386,0.7124948805807664,0.7324525764219462,0.7580276176835856,0.7820259147723905,0.8037921987639549,0.8262657817741993,0.8532818358745698,0.877386020594425,0.908286573820154,1
LS,LSO,Lesotho,LSO.2_1,LSO.2_1,Butha-Buthe,Butha Buthe,Butha-Buthe,District,District,NA,LS.BB,NA,NA,NA,NA,Butha-Buthe,NA,Butha-Buthe,LS-B,iso3166-2,NA,NA,NA,0.715533226067502,0.7354822669277549,0.7536417025289905,0.7758241676195551,0.7953020165071742,0.8150061070313727,0.8340479530733595,0.8557682825905042,0.8764520221423383,0.9124244215433618,0.9837150049022763,0.689403596711386,0.7124948805807664,0.7324525764219462,0.7580276176835856,0.7820259147723905,0.8037921987639549,0.8262657817741993,0.8532818358745698,0.877386020594425,0.908286573820154,1
LS,LSO,Lesotho,LSO.3_1,LSO.3_1,Leribe,NA,Leribe,District,District,NA,LS.LE,NA,NA,NA,NA,Leribe,NA,Leribe,LS-C,iso3166-2,NA,NA,NA,0.6896456817391398,0.7067711520810414,0.7218720102529461,0.7407441746868159,0.759728183519578,0.7755614128788809,0.7926483115232852,0.8133376401116597,0.831027989403069,0.8725152262314203,0.9925453554528326,0.689403596711386,0.7124948805807664,0.7324525764219462,0.7580276176835856,0.7820259147723905,0.8037921987639549,0.8262657817741993,0.8532818358745698,0.877386020594425,0.908286573820154,1
LS,LSO,Lesotho,LSO.4_1,LSO.4_1,Mafeteng,NA,Mafeteng,District,District,NA,LS.MF,NA,NA,NA,NA,Mafeteng,NA,Mafeteng,LS-E,iso3166-2,NA,NA,NA,0.7396148131559128,0.7627359656449401,0.7848761754644699,0.8095311103710392,0.8337728389709351,0.855296610653781,0.8793169091742523,0.905768938469745,0.9292731709695995,0.9368503431883135,0.9698041444183315,0.689403596711386,0.7124948805807664,0.7324525764219462,0.7580276176835856,0.7820259147723905,0.8037921987639549,0.8262657817741993,0.8532818358745698,0.877386020594425,0.908286573820154,1
LS,LSO,Lesotho,LSO.5_1,LSO.5_1,Maseru,NA,Maseru,District,District,NA,LS.MS,NA,NA,NA,NA,Maseru,NA,Maseru,LS-A,iso3166-2,NA,NA,NA,0.6951693566703906,0.7140569047656192,0.7292009576262353,0.7492146290083884,0.7680073163825841,0.7848037594444681,0.8017831474154424,0.8233169635756253,0.8415530364011409,0.8755422523077538,0.96269045166342615,0.689403596711386,0.7124948805807664,0.7324525764219462,0.7580276176835856,0.7820259147723905,0.8037921987639549,0.8262657817741993,0.8532818358745698,0.877386020594425,0.908286573820154,1
LS,LSO,Lesotho,LSO.6_1,LSO.6_1,Mohale's Hoek,Mohales Hoek,Mohale's Hoek,District,District,NA,LS.MH,NA,NA,NA,NA,Mohale's Hoek,NA,Mohale's Hoek,LS-F,iso3166-2,NA,NA,NA,0.6831499219703612,0.6993674282803626,0.715192819806211,0.7351997714850439,0.754652903125625,0.7723342190278103,0.7904477025789979,0.8120475789658,0.8317077456034959,0.8460749903397644,0.9077183070906566,0.689403596711386,0.7124948805807664,0.7324525764219462,0.7580276176835856,0.7820259147723905,0.8037921987639549,0.8262657817741993,0.8532818358745698,0.877386020594425,0.908286573820154,1
LS,LSO,Lesotho,LSO.7_1,LSO.7_1,Mokhotlong,NA,Mokhotlong,District,District,NA,LS.MK,NA,NA,NA,NA,Mokhotlong,NA,Mokhotlong,LS-J,iso3166-2,NA,NA,NA,0.7059199839362266,0.7258786687293922,0.7434394372001845,0.7654388937796186,0.7860295461734585,0.8052818861630119,0.8251177020670842,0.8487070776711173,0.87071006127077,0.8850173273778157,0.9645989250119039,0.689403596711386,0.7124948805807664,0.7324525764219462,0.7580276176835856,0.7820259147723905,0.8037921987639549,0.8262657817741993,0.8532818358745698,0.877386020594425,0.908286573820154,1
LS,LSO,Lesotho,LSO.8_1,LSO.8_1,Qacha's Nek,Quacha's Nek|Quachas Nek,Qacha's Nek,District,District,NA,LS.QN,NA,NA,NA,NA,Qacha's Nek,NA,Qacha's Nek,LS-H,iso3166-2,NA,NA,NA,0.6894646126282197,0.7069914987099095,0.7228141498530015,0.7428801789685605,0.7616755768651543,0.7798610226948243,0.7962243520031217,0.8174511710924409,0.8363720006610228,0.8466211373385377,0.9029538324976557,0.689403596711386,0.7124948805807664,0.7324525764219462,0.7580276176835856,0.7820259147723905,0.8037921987639549,0.8262657817741993,0.8532818358745698,0.877386020594425,0.908286573820154,1
